GSE_ID,GPL_ID
GSE29231,GPL6947
GSE29232,GPL570
GSE29237,GPL570
GSE29238,GPL6104
GSE29241,GPL1261
GSE29246,GPL570
GSE29247,GPL1355
GSE2925,GPL1355
GSE29253,GPL571
GSE29255,GPL7289
GSE2926,GPL32
GSE29270,GPL4133
GSE29272,GPL96
GSE29282,GPL15433
GSE29295,GPL5175
GSE29296,GPL6101
GSE29305,GPL6885
GSE29311,GPL8331
GSE29316,GPL570
GSE29317,GPL1261
GSE29327,GPL570
GSE29341,GPL6247
GSE29347,GPL6246
GSE29348,GPL1261
GSE2935,GPL81
GSE29354,GPL96
GSE29359,GPL6104
GSE29375,GPL570
GSE29384,GPL570
GSE29388,GPL4134
GSE29396,GPL5175
GSE29401,GPL6246
GSE29402,GPL570
GSE29404,GPL8321
GSE29406,GPL571
GSE29409,GPL7020
GSE29410,GPL570
GSE29412,GPL13186
GSE29414,GPL13186
GSE29419,GPL6246
GSE29421,GPL5175
GSE29426,GPL8321
GSE29435,GPL570
GSE29438,GPL13635
GSE29442,GPL6480
GSE29446,GPL9250
GSE29450,GPL570
GSE29453,GPL6246
GSE29494,GPL6244
GSE29496,GPL6883
GSE29500,GPL6885
GSE29515,GPL1261
GSE29523,GPL570
GSE29541,GPL7202
GSE29547,GPL4134
GSE29570,GPL6244
GSE29574,GPL13521
GSE29575,GPL6848
GSE29582,GPL1261
GSE29585,GPL6096
GSE29594,GPL6246
GSE29606,GPL4133
GSE29607,GPL4134
GSE29608,GPL4133
GSE29635,GPL6885
GSE29641,GPL13668
GSE29643,GPL6887
GSE29650,GPL6947
GSE29655,GPL6244
GSE29664,GPL8321
GSE29668,GPL6480
GSE29670,GPL339
GSE29673,GPL6247
GSE29677,GPL341
GSE29678,GPL6480
GSE29680,GPL201
GSE29689,GPL6883
GSE29691,GPL570
GSE29694,GPL4134
GSE29697,GPL13679
GSE29698,GPL6884
GSE29700,GPL570
GSE29701,GPL7202
GSE29709,GPL13684
GSE29710,GPL13684
GSE29713,GPL8736
GSE29717,GPL10558
GSE29718,GPL6244
GSE29721,GPL570
GSE29725,GPL7202
GSE29729,GPL4134
GSE29730,GPL4134
GSE29745,GPL6480
GSE29746,GPL4133
GSE29748,GPL7441
GSE29750,GPL6884
GSE29752,GPL11002
GSE29753,GPL11532
GSE29759,GPL1261
GSE29765,GPL11180
