GSE_ID,GPL_ID
GSE122348,GPL17021
GSE122374,GPL6246
GSE122380,GPL20301
GSE122405,GPL17021
GSE122412,GPL19057
GSE12242,GPL6254
GSE122430,GPL21163
GSE122459,GPL16791
GSE12246,GPL571
GSE122486,GPL18573
GSE122489,GPL17021
GSE122498,GPL570
GSE122499,GPL10558
GSE12251,GPL570
GSE122522,GPL21185
GSE122538,GPL570
GSE12254,GPL570
GSE122541,GPL10558
GSE122567,GPL13112
GSE122568,GPL18573
GSE122604,GPL22388
GSE122605,GPL22388
GSE122606,GPL22388
GSE122608,GPL22388
GSE12261,GPL570
GSE122625,GPL13158
GSE122633,GPL18573
GSE12264,GPL570
GSE12265,GPL570
GSE122653,GPL19057
GSE122658,GPL13112
GSE12266,GPL570
GSE122698,GPL570
GSE122709,GPL20795
GSE122726,GPL19057
GSE122729,GPL18573
GSE122735,GPL18573
GSE122737,GPL10558
GSE122742,GPL17021
GSE12275,GPL1261
GSE12276,GPL570
GSE122767,GPL17021
GSE122773,GPL570
GSE122781,GPL17021
GSE122786,GPL18573
GSE12279,GPL1456
GSE122791,GPL19057
GSE122822,GPL1355
GSE122824,GPL17692
GSE122828,GPL19057
GSE122835,GPL16043
GSE12285,GPL2872
GSE122854,GPL19057
GSE122857,GPL16570
GSE122861,GPL1261
GSE122874,GPL19057
GSE122883,GPL11533
GSE122884,GPL13497
GSE122885,GPL13607
GSE122886,GPL18480
GSE122901,GPL570
GSE122925,GPL13607
GSE122927,GPL18573
GSE12293,GPL570
GSE122931,GPL1261
GSE12294,GPL6096
GSE122969,GPL19057
GSE122990,GPL13112
GSE122992,GPL13112
GSE123014,GPL17077
GSE123045,GPL16791
GSE12305,GPL570
GSE123074,GPL18573
GSE123076,GPL13112
GSE123080,GPL17021
GSE123092,GPL16570
GSE123096,GPL17021
GSE123112,GPL18573
GSE123114,GPL1261
GSE123117,GPL21103
GSE123127,GPL17021
GSE12313,GPL8321
GSE123177,GPL13112
GSE123293,GPL16570
GSE123297,GPL22740
GSE123300,GPL17021
GSE123313,GPL17077
GSE123317,GPL20844
GSE123318,GPL20844
GSE123320,GPL18573
GSE12333,GPL1261
GSE123332,GPL11202
GSE123350,GPL17021
GSE123380,GPL18573
GSE123399,GPL10558
GSE123413,GPL21163
GSE123417,GPL19057
GSE12342,GPL341
GSE123423,GPL19057
GSE123427,GPL13112
