"GSE_ID","GPL_ID"
"GSE42133","GPL10558"
"GSE4214","GPL1426"
"GSE42142","GPL10999"
"GSE42148","GPL13607"
"GSE42158","GPL6104"
"GSE42169","GPL13730"
"GSE42178","GPL10333"
"GSE42188","GPL6246"
"GSE42210","GPL6246"
"GSE42212","GPL10999"
"GSE42220","GPL11533"
"GSE42230","GPL6246"
"GSE42247","GPL6246"
"GSE42251","GPL6244"
"GSE42252","GPL570"
"GSE42257","GPL1261"
"GSE42259","GPL570"
"GSE42260","GPL1261"
"GSE42265","GPL10558"
"GSE42268","GPL15103"
"GSE42269","GPL14715"
"GSE42289","GPL10558"
"GSE42291","GPL570"
"GSE42304","GPL6887"
"GSE42305","GPL571"
"GSE42307","GPL6244"
"GSE42320","GPL570"
"GSE42322","GPL6246"
"GSE42325","GPL6246"
"GSE42327","GPL570"
"GSE42328","GPL10558"
"GSE42330","GPL13912"
"GSE42331","GPL6244"
"GSE42335","GPL571"
"GSE42336","GPL6480"
"GSE42344","GPL570"
"GSE42346","GPL1261"
"GSE42347","GPL571"
"GSE42356","GPL6887"
"GSE42358","GPL5175"
"GSE42364","GPL6887"
"GSE42365","GPL6887"
"GSE42371","GPL6371"
"GSE42379","GPL8321"
"GSE42385","GPL11180"
"GSE42388","GPL6244"
"GSE4239","GPL1261"
"GSE42392","GPL570"
"GSE42398","GPL11002"
"GSE42407","GPL570"
"GSE42411","GPL10669"
"GSE42412","GPL8755"
"GSE42420","GPL11154"
"GSE42427","GPL10191"
"GSE42428","GPL10191"
"GSE42430","GPL10558"
"GSE42432","GPL11532"
"GSE42463","GPL1261"
"GSE42478","GPL10283"
"GSE42486","GPL15338"
"GSE42492","GPL6883"
"GSE42493","GPL13607"
"GSE42497","GPL14797"
"GSE42498","GPL6246"
"GSE4250","GPL570"
"GSE42507","GPL6480"
"GSE42509","GPL11154"
"GSE42520","GPL4133"
"GSE42523","GPL10558"
"GSE42538","GPL6244"
"GSE4254","GPL890"
"GSE42551","GPL6246"
"GSE42565","GPL1261"
"GSE42567","GPL10558"
"GSE42569","GPL570"
"GSE42572","GPL13376"
"GSE42573","GPL11002"
"GSE42586","GPL570"
"GSE42588","GPL2845"
"GSE42589","GPL6244"
"GSE42596","GPL6244"
"GSE42598","GPL6246"
"GSE4260","GPL1261"
"GSE42600","GPL6244"
"GSE42601","GPL1261"
"GSE42605","GPL9250"
"GSE42607","GPL1261"
"GSE42612","GPL6480"
"GSE42620","GPL14550"
"GSE42637","GPL570"
"GSE42644","GPL6947"
"GSE42645","GPL10558"
"GSE4266","GPL81"
"GSE42662","GPL13112"
"GSE4267","GPL81"
"GSE42671","GPL9250"
"GSE42672","GPL570"
"GSE42677","GPL571"
"GSE42680","GPL11532"
"GSE42682","GPL6244"
