"GSE_ID","GPL_ID"
"GSE19517","GPL1261"
"GSE19518","GPL1261"
"GSE19525","GPL6481"
"GSE19527","GPL6887"
"GSE19532","GPL339"
"GSE19542","GPL6246"
"GSE19556","GPL96"
"GSE19563","GPL7202"
"GSE19567","GPL571"
"GSE19577","GPL570"
"GSE19581","GPL4134"
"GSE19587","GPL571"
"GSE19588","GPL6481"
"GSE19612","GPL6480"
"GSE19637","GPL7363"
"GSE19642","GPL6480"
"GSE19643","GPL570"
"GSE19650","GPL570"
"GSE19653","GPL1355"
"GSE19672","GPL570"
"GSE19678","GPL570"
"GSE19679","GPL6884"
"GSE19687","GPL1261"
"GSE19688","GPL570"
"GSE19689","GPL1261"
"GSE19690","GPL570"
"GSE19693","GPL1261"
"GSE19704","GPL6480"
"GSE19705","GPL8321"
"GSE19717","GPL4133"
"GSE19718","GPL4133"
"GSE19724","GPL6480"
"GSE19725","GPL6244"
"GSE19727","GPL9851"
"GSE19736","GPL6244"
"GSE19737","GPL570"
"GSE19741","GPL2995"
"GSE19748","GPL6101"
"GSE19749","GPL6101"
"GSE19757","GPL1261"
"GSE19761","GPL8300"
"GSE19765","GPL6102"
"GSE19766","GPL4055"
"GSE19771","GPL6247"
"GSE19772","GPL8300"
"GSE19773","GPL7363"
"GSE19778","GPL1261"
"GSE19780","GPL1261"
"GSE19796","GPL1261"
"GSE19797","GPL570"
"GSE19811","GPL96"
"GSE19814","GPL6867"
"GSE19815","GPL571"
"GSE19819","GPL6481"
"GSE19820","GPL1355"
"GSE19825","GPL1261"
"GSE19829","GPL570"
"GSE19835","GPL6480"
"GSE19846","GPL6244"
"GSE19853","GPL4133"
"GSE19862","GPL570"
"GSE1987","GPL91"
"GSE19874","GPL81"
"GSE19882","GPL570"
"GSE19886","GPL6481"
"GSE19896","GPL7202"
"GSE19902","GPL570"
"GSE19903","GPL6244"
"GSE19904","GPL4134"
"GSE19909","GPL1355"
"GSE19913","GPL1456"
"GSE19914","GPL2995"
"GSE19919","GPL6480"
"GSE19925","GPL1261"
"GSE19928","GPL4134"
"GSE1993","GPL96"
"GSE19931","GPL1456"
"GSE19933","GPL1456"
"GSE19936","GPL6103"
"GSE19940","GPL5175"
"GSE19950","GPL6247"
"GSE19967","GPL7202"
"GSE19968","GPL7202"
"GSE19976","GPL6244"
"GSE19977","GPL8432"
"GSE19979","GPL1261"
"GSE19982","GPL570"
"GSE19992","GPL4133"
"GSE19994","GPL6947"
"GSE20001","GPL6522"
"GSE20008","GPL1261"
"GSE20011","GPL570"
"GSE20013","GPL6480"
"GSE20014","GPL6480"
"GSE20015","GPL1261"
"GSE20017","GPL8432"
"GSE20022","GPL7275"
"GSE20026","GPL887"
"GSE20028","GPL4133"
"GSE20030","GPL6246"
