"GSE_ID","GPL_ID"
"GSE98834","GPL15433"
"GSE98836","GPL11154"
"GSE98838","GPL13112"
"GSE98840","GPL21382"
"GSE98841","GPL21103"
"GSE98843","GPL19057"
"GSE98844","GPL17021"
"GSE98850","GPL17021"
"GSE98851","GPL19519"
"GSE98858","GPL22388"
"GSE98860","GPL13112"
"GSE98875","GPL17021"
"GSE98877","GPL13112"
"GSE98895","GPL6947"
"GSE98901","GPL17021"
"GSE98906","GPL13112"
"GSE98913","GPL19057"
"GSE98922","GPL18460"
"GSE9893","GPL5049"
"GSE98931","GPL10332"
"GSE98933","GPL1261"
"GSE9894","GPL570"
"GSE98940","GPL20844"
"GSE98942","GPL570"
"GSE98957","GPL6244"
"GSE98974","GPL17021"
"GSE98980","GPL10558"
"GSE98982","GPL10333"
"GSE98984","GPL16791"
"GSE98994","GPL16570"
"GSE99007","GPL21185"
"GSE99018","GPL8321"
"GSE99021","GPL19271"
"GSE99028","GPL18573"
"GSE99031","GPL6246"
"GSE99046","GPL17021"
"GSE99049","GPL17021"
"GSE99050","GPL21970"
"GSE99053","GPL17077"
"GSE99056","GPL13497"
"GSE99059","GPL20301"
"GSE99061","GPL18635"
"GSE99062","GPL17303"
"GSE99064","GPL16570"
"GSE99065","GPL20301"
"GSE99068","GPL11154"
"GSE99070","GPL10558"
"GSE99073","GPL1261"
"GSE99078","GPL13112"
"GSE99080","GPL6244"
"GSE99085","GPL16791"
"GSE99086","GPL19057"
"GSE99102","GPL16570"
"GSE99110","GPL6096"
"GSE99112","GPL21103"
"GSE99120","GPL18635"
"GSE99121","GPL13112"
"GSE99131","GPL16686"
"GSE99134","GPL16686"
"GSE99140","GPL17586"
"GSE99142","GPL10558"
"GSE99144","GPL17021"
"GSE99152","GPL4134"
"GSE99158","GPL21185"
"GSE9916","GPL570"
"GSE99160","GPL21103"
"GSE99164","GPL17021"
"GSE99166","GPL19057"
"GSE99180","GPL11154"
"GSE99191","GPL16570"
"GSE99204","GPL16699"
"GSE99209","GPL11154"
"GSE9921","GPL570"
"GSE99215","GPL16791"
"GSE99217","GPL11532"
"GSE99225","GPL18451"
"GSE99229","GPL16570"
"GSE99230","GPL13112"
"GSE99231","GPL11154"
"GSE99232","GPL13112"
"GSE99233","GPL17021"
"GSE99234","GPL16570"
"GSE99240","GPL16791"
"GSE99247","GPL16791"
"GSE99250","GPL13112"
"GSE99260","GPL18480"
"GSE9927","GPL570"
"GSE99276","GPL4133"
"GSE99277","GPL16570"
"GSE99289","GPL17077"
"GSE99298","GPL16791"
"GSE99302","GPL20301"
"GSE99304","GPL18573"
"GSE99305","GPL16791"
"GSE99306","GPL1261"
"GSE99309","GPL19057"
"GSE99317","GPL20301"
"GSE99325","GPL19109"
"GSE99326","GPL16686"
"GSE99328","GPL16570"
