"GSE_ID","GPL_ID"
"GSE30931","GPL10558"
"GSE30940","GPL8321"
"GSE30943","GPL9185"
"GSE30946","GPL96"
"GSE30952","GPL96"
"GSE30953","GPL1261"
"GSE30960","GPL7202"
"GSE30964","GPL1355"
"GSE30965","GPL4134"
"GSE30969","GPL1261"
"GSE30974","GPL1261"
"GSE30980","GPL1261"
"GSE30988","GPL570"
"GSE3099","GPL2721"
"GSE30994","GPL4133"
"GSE31014","GPL96"
"GSE31027","GPL6246"
"GSE31028","GPL1261"
"GSE31040","GPL570"
"GSE31042","GPL1261"
"GSE31048","GPL570"
"GSE31057","GPL6947"
"GSE31058","GPL6947"
"GSE31059","GPL6947"
"GSE31074","GPL11202"
"GSE31079","GPL6480"
"GSE3108","GPL81"
"GSE31080","GPL1355"
"GSE31082","GPL1261"
"GSE31084","GPL570"
"GSE31086","GPL1261"
"GSE31089","GPL6244"
"GSE31092","GPL571"
"GSE31093","GPL4133"
"GSE31095","GPL4133"
"GSE31108","GPL6246"
"GSE31117","GPL1355"
"GSE31118","GPL14010"
"GSE31121","GPL14011"
"GSE31122","GPL570"
"GSE31123","GPL1261"
"GSE31126","GPL571"
"GSE31136","GPL6244"
"GSE31138","GPL570"
"GSE31150","GPL1261"
"GSE31153","GPL6480"
"GSE31156","GPL570"
"GSE31159","GPL570"
"GSE3116","GPL339"
"GSE31163","GPL6244"
"GSE31165","GPL1261"
"GSE31166","GPL1261"
"GSE31180","GPL570"
"GSE31189","GPL570"
"GSE31193","GPL570"
"GSE31205","GPL6480"
"GSE31207","GPL6885"
"GSE31209","GPL6480"
"GSE31234","GPL9250"
"GSE3124","GPL339"
"GSE31243","GPL571"
"GSE31244","GPL1261"
"GSE31247","GPL7289"
"GSE31259","GPL6947"
"GSE3126","GPL1261"
"GSE31262","GPL2986"
"GSE31265","GPL14111"
"GSE31267","GPL6947"
"GSE31273","GPL7202"
"GSE31280","GPL1261"
"GSE31282","GPL6887"
"GSE31285","GPL6096"
"GSE31297","GPL6884"
"GSE31311","GPL570"
"GSE31315","GPL570"
"GSE31318","GPL570"
"GSE31322","GPL4133"
"GSE31327","GPL5175"
"GSE31328","GPL7202"
"GSE31329","GPL6883"
"GSE31341","GPL6887"
"GSE31350","GPL6884"
"GSE31354","GPL1261"
"GSE31356","GPL96"
"GSE31360","GPL4133"
"GSE31364","GPL14378"
"GSE31370","GPL10558"
"GSE31385","GPL9250"
"GSE31397","GPL570"
"GSE3140","GPL201"
"GSE31411","GPL14123"
"GSE31415","GPL6244"
"GSE31425","GPL4133"
"GSE31426","GPL4133"
"GSE31434","GPL570"
"GSE31440","GPL570"
"GSE31446","GPL9244"
"GSE31450","GPL13938"
"GSE31454","GPL9052"
"GSE31455","GPL570"
