"GSE_ID","GPL_ID"
"GSE18826","GPL570"
"GSE18833","GPL571"
"GSE18838","GPL5175"
"GSE18841","GPL7723"
"GSE18842","GPL570"
"GSE18849","GPL4133"
"GSE18850","GPL570"
"GSE18853","GPL1261"
"GSE18860","GPL6247"
"GSE18863","GPL1261"
"GSE18866","GPL570"
"GSE18874","GPL4133"
"GSE18876","GPL5175"
"GSE18877","GPL570"
"GSE18883","GPL6884"
"GSE18924","GPL1261"
"GSE18925","GPL1261"
"GSE18947","GPL570"
"GSE18967","GPL6480"
"GSE18969","GPL570"
"GSE18971","GPL4133"
"GSE18995","GPL570"
"GSE18996","GPL4134"
"GSE19007","GPL7042"
"GSE19011","GPL7202"
"GSE19018","GPL570"
"GSE19058","GPL4135"
"GSE19067","GPL570"
"GSE19069","GPL570"
"GSE19073","GPL1261"
"GSE19079","GPL1261"
"GSE19089","GPL6947"
"GSE19091","GPL1261"
"GSE19098","GPL570"
"GSE19106","GPL1355"
"GSE19110","GPL1261"
"GSE19123","GPL8321"
"GSE19136","GPL570"
"GSE19141","GPL571"
"GSE19142","GPL1261"
"GSE19143","GPL96"
"GSE19146","GPL6884"
"GSE19147","GPL96"
"GSE19181","GPL1261"
"GSE19182","GPL6244"
"GSE19187","GPL6244"
"GSE19198","GPL1261"
"GSE19201","GPL570"
"GSE19203","GPL570"
"GSE19204","GPL1261"
"GSE19214","GPL4134"
"GSE1922","GPL96"
"GSE19220","GPL6246"
"GSE19221","GPL6246"
"GSE19223","GPL6096"
"GSE19228","GPL9154"
"GSE19233","GPL1261"
"GSE19234","GPL570"
"GSE19236","GPL6848"
"GSE19270","GPL2986"
"GSE19278","GPL570"
"GSE19279","GPL96"
"GSE19280","GPL97"
"GSE19284","GPL7042"
"GSE19286","GPL1261"
"GSE19291","GPL1261"
"GSE19294","GPL571"
"GSE19295","GPL571"
"GSE19299","GPL1261"
"GSE19300","GPL6096"
"GSE19316","GPL9746"
"GSE19317","GPL570"
"GSE19335","GPL6947"
"GSE19336","GPL9752"
"GSE19342","GPL81"
"GSE19354","GPL1355"
"GSE19357","GPL6244"
"GSE19360","GPL7202"
"GSE19362","GPL4133"
"GSE19374","GPL1261"
"GSE19393","GPL570"
"GSE19394","GPL7294"
"GSE19396","GPL6947"
"GSE19404","GPL570"
"GSE19406","GPL570"
"GSE19408","GPL1261"
"GSE19411","GPL8321"
"GSE19412","GPL4868"
"GSE19422","GPL6480"
"GSE19449","GPL2005"
"GSE19475","GPL570"
"GSE19477","GPL1708"
"GSE19487","GPL4134"
"GSE19497","GPL6246"
"GSE19502","GPL1261"
"GSE19504","GPL5175"
"GSE19506","GPL7202"
"GSE19510","GPL570"
"GSE19512","GPL1261"
"GSE19513","GPL1261"
