GSE_ID,GPL_ID
GSE84734,GPL17021
GSE84735,GPL1261
GSE84742,GPL6105
GSE84776,GPL11154
GSE84778,GPL1261
GSE84780,GPL7202
GSE84781,GPL13912
GSE84787,GPL17077
GSE84789,GPL11154
GSE84791,GPL16686
GSE84796,GPL14550
GSE84804,GPL17021
GSE84814,GPL21290
GSE84819,GPL17021
GSE84821,GPL10558
GSE84822,GPL6887
GSE84826,GPL16791
GSE84827,GPL6887
GSE84828,GPL81
GSE84829,GPL11154
GSE84832,GPL15907
GSE84838,GPL1261
GSE84840,GPL21163
GSE84842,GPL6244
GSE84849,GPL10558
GSE84855,GPL13912
GSE84856,GPL13912
GSE84857,GPL21103
GSE84861,GPL17021
GSE84862,GPL6244
GSE84864,GPL17586
GSE84868,GPL20301
GSE84872,GPL10333
GSE84876,GPL20258
GSE84877,GPL18573
GSE84878,GPL13112
GSE84881,GPL570
GSE84884,GPL11154
GSE84886,GPL1355
GSE84887,GPL570
GSE84897,GPL18460
GSE84900,GPL1261
GSE84901,GPL21163
GSE84907,GPL16570
GSE84908,GPL16686
GSE84909,GPL10558
GSE84914,GPL17021
GSE84918,GPL17077
GSE84919,GPL21493
GSE84927,GPL11002
GSE84935,GPL16570
GSE84942,GPL17021
GSE84943,GPL17021
GSE84945,GPL17021
GSE84953,GPL13112
GSE84956,GPL6885
GSE84957,GPL17843
GSE84958,GPL16791
GSE84962,GPL6883
GSE84970,GPL570
GSE84972,GPL6887
GSE84973,GPL16699
GSE84975,GPL16686
GSE84987,GPL11002
GSE84988,GPL17021
GSE84989,GPL9185
GSE84994,GPL15103
GSE84996,GPL17021
GSE85001,GPL16791
GSE85016,GPL16570
GSE85020,GPL18573
GSE85032,GPL15207
GSE85037,GPL11154
GSE85038,GPL13912
GSE8504,GPL8321
GSE85044,GPL6246
GSE85049,GPL17021
GSE85061,GPL17021
GSE85074,GPL570
GSE85076,GPL16570
GSE85080,GPL6887
GSE85088,GPL11154
GSE85091,GPL10558
GSE85098,GPL17021
GSE85099,GPL6244
GSE8510,GPL96
GSE85107,GPL11154
GSE85114,GPL1261
GSE85118,GPL18573
GSE8512,GPL1261
GSE85126,GPL13912
GSE85128,GPL13112
GSE85131,GPL13112
GSE85139,GPL19271
GSE8514,GPL570
GSE85141,GPL13497
GSE85143,GPL11154
GSE85148,GPL17021
GSE8515,GPL96
GSE85152,GPL19057
