"GSE_ID","GPL_ID"
"GSE99791","GPL17021"
"GSE99794","GPL16791"
"GSE99802","GPL570"
"GSE99803","GPL21103"
"GSE99809","GPL20775"
"GSE99824","GPL18460"
"GSE99825","GPL16791"
"GSE99839","GPL13112"
"GSE99840","GPL10558"
"GSE99849","GPL13112"
"GSE99858","GPL10558"
"GSE99859","GPL6246"
"GSE99860","GPL570"
"GSE99861","GPL570"
"GSE99867","GPL11154"
"GSE99868","GPL8321"
"GSE9987","GPL1355"
"GSE99890","GPL16570"
"GSE9990","GPL341"
"GSE99903","GPL17021"
"GSE99904","GPL23573"
"GSE99915","GPL17021"
"GSE99916","GPL6246"
"GSE99925","GPL6887"
"GSE99932","GPL11180"
"GSE99934","GPL11180"
"GSE99937","GPL16791"
"GSE99941","GPL6244"
"GSE99944","GPL11154"
"GSE99957","GPL13112"
"GSE99960","GPL15207"
"GSE99963","GPL16791"
"GSE99971","GPL17021"
"GSE99972","GPL17021"
"GSE99977","GPL17021"
"GSE99988","GPL6096"
"GSE99989","GPL21103"
