GSE_ID,GPL_ID
GSE16171,GPL8300
GSE16176,GPL570
GSE16180,GPL4134
GSE16192,GPL8321
GSE16193,GPL570
GSE16194,GPL570
GSE16200,GPL571
GSE16214,GPL570
GSE16219,GPL570
GSE16226,GPL8791
GSE16238,GPL570
GSE16250,GPL570
GSE16263,GPL1261
GSE16266,GPL1261
GSE1629,GPL96
GSE16334,GPL96
GSE16337,GPL6480
GSE16339,GPL6103
GSE16354,GPL570
GSE16355,GPL570
GSE16356,GPL570
GSE16359,GPL2877
GSE16364,GPL1261
GSE16378,GPL571
GSE16381,GPL1261
GSE16386,GPL570
GSE16395,GPL570
GSE16403,GPL2881
GSE16415,GPL2986
GSE16416,GPL570
GSE1644,GPL96
GSE16441,GPL6480
GSE16449,GPL6480
GSE16458,GPL1355
GSE1646,GPL870
GSE16462,GPL6246
GSE16463,GPL6102
GSE16464,GPL570
GSE16475,GPL1261
GSE16478,GPL570
GSE16481,GPL570
GSE16483,GPL8597
GSE16484,GPL6884
GSE16487,GPL6104
GSE16494,GPL96
GSE16499,GPL5175
GSE16515,GPL570
GSE16517,GPL6884
GSE16521,GPL6481
GSE16522,GPL1261
GSE16527,GPL1261
GSE16538,GPL570
GSE16558,GPL6244
GSE16568,GPL6947
GSE16569,GPL6947
GSE16571,GPL6947
GSE16572,GPL6947
GSE16581,GPL570
GSE16613,GPL1476
GSE16615,GPL570
GSE16623,GPL1261
GSE16624,GPL1355
GSE16627,GPL6480
GSE16628,GPL6480
GSE16629,GPL1261
GSE16641,GPL4133
GSE16644,GPL1261
GSE16647,GPL81
GSE16656,GPL571
GSE16660,GPL1261
GSE16661,GPL1261
GSE16681,GPL7363
GSE16682,GPL1261
GSE16683,GPL570
GSE16684,GPL1261
GSE16695,GPL1355
GSE16697,GPL1261
GSE16700,GPL6947
GSE16706,GPL6480
GSE16707,GPL1261
GSE16715,GPL570
GSE16735,GPL7294
GSE16739,GPL4134
GSE16741,GPL6887
GSE16744,GPL81
GSE16749,GPL6246
GSE16751,GPL1261
GSE16755,GPL570
GSE16756,GPL8321
GSE16763,GPL6480
GSE16766,GPL571
GSE16767,GPL571
GSE16798,GPL570
GSE16805,GPL6244
GSE1682,GPL96
GSE16844,GPL570
GSE16846,GPL339
GSE16854,GPL339
GSE16858,GPL6480
GSE16873,GPL96
