"GSE_ID","GPL_ID"
"GSE83946","GPL10558"
"GSE83948","GPL13112"
"GSE83953","GPL14797"
"GSE83961","GPL17021"
"GSE83963","GPL17021"
"GSE83964","GPL17021"
"GSE8397","GPL96"
"GSE83983","GPL16686"
"GSE83984","GPL13912"
"GSE83986","GPL13912"
"GSE83990","GPL18573"
"GSE84001","GPL7202"
"GSE8401","GPL96"
"GSE84012","GPL17077"
"GSE84013","GPL16791"
"GSE84015","GPL1261"
"GSE84016","GPL20710"
"GSE84022","GPL11154"
"GSE84034","GPL10558"
"GSE84050","GPL13112"
"GSE84053","GPL16951"
"GSE84054","GPL16791"
"GSE84061","GPL17021"
"GSE84063","GPL17021"
"GSE84070","GPL10999"
"GSE84073","GPL18460"
"GSE84079","GPL16570"
"GSE84085","GPL16791"
"GSE84094","GPL16686"
"GSE84095","GPL16686"
"GSE84098","GPL13112"
"GSE84101","GPL16419"
"GSE84104","GPL10558"
"GSE84105","GPL1261"
"GSE84112","GPL13112"
"GSE84114","GPL19415"
"GSE84118","GPL6887"
"GSE84119","GPL16570"
"GSE84126","GPL13497"
"GSE84136","GPL16570"
"GSE84138","GPL17021"
"GSE84145","GPL13112"
"GSE84147","GPL6244"
"GSE84150","GPL16356"
"GSE84156","GPL6246"
"GSE84158","GPL17021"
"GSE84159","GPL1261"
"GSE84160","GPL13112"
"GSE84166","GPL16791"
"GSE84175","GPL17021"
"GSE84179","GPL22130"
"GSE84186","GPL11154"
"GSE84190","GPL20775"
"GSE84197","GPL16791"
"GSE84198","GPL16570"
"GSE84204","GPL16791"
"GSE84205","GPL6244"
"GSE84206","GPL6246"
"GSE84208","GPL13112"
"GSE84209","GPL22131"
"GSE84217","GPL13692"
"GSE84218","GPL7202"
"GSE84225","GPL1261"
"GSE8423","GPL890"
"GSE84231","GPL11154"
"GSE84234","GPL13112"
"GSE84237","GPL16791"
"GSE84242","GPL19482"
"GSE84243","GPL1261"
"GSE84249","GPL14844"
"GSE8425","GPL339"
"GSE84251","GPL570"
"GSE84271","GPL17021"
"GSE84273","GPL11154"
"GSE84285","GPL20301"
"GSE84293","GPL11154"
"GSE84296","GPL16061"
"GSE84302","GPL13112"
"GSE84305","GPL13912"
"GSE84308","GPL17021"
"GSE84309","GPL1261"
"GSE84323","GPL20301"
"GSE84325","GPL16791"
"GSE84327","GPL6887"
"GSE84331","GPL570"
"GSE84333","GPL6887"
"GSE84335","GPL11154"
"GSE84336","GPL18573"
"GSE84337","GPL11154"
"GSE84339","GPL17303"
"GSE8434","GPL1261"
"GSE84357","GPL17021"
"GSE84359","GPL16791"
"GSE84366","GPL6246"
"GSE84374","GPL21103"
"GSE84377","GPL17021"
"GSE84378","GPL17021"
"GSE84379","GPL17021"
"GSE84383","GPL16417"
"GSE84386","GPL13112"
