"GSE_ID","GPL_ID"
"GSE91058","GPL18480"
"GSE9106","GPL2845"
"GSE91070","GPL10332"
"GSE91078","GPL19057"
"GSE91081","GPL17021"
"GSE91087","GPL18573"
"GSE9119","GPL570"
"GSE9121","GPL1355"
"GSE9124","GPL1261"
"GSE9130","GPL1261"
"GSE9131","GPL1261"
"GSE9134","GPL4234"
"GSE91381","GPL20775"
"GSE91382","GPL11202"
"GSE91383","GPL11154"
"GSE91390","GPL17021"
"GSE91394","GPL1261"
"GSE91402","GPL13112"
"GSE9144","GPL339"
"GSE9150","GPL570"
"GSE9151","GPL570"
"GSE9164","GPL5876"
"GSE9171","GPL570"
"GSE9176","GPL4372"
"GSE9182","GPL96"
"GSE9187","GPL4133"
"GSE9188","GPL1261"
"GSE9189","GPL1261"
"GSE9194","GPL887"
"GSE9195","GPL570"
"GSE9200","GPL570"
"GSE9207","GPL5943"
"GSE9218","GPL96"
"GSE92234","GPL11202"
"GSE92235","GPL11202"
"GSE92238","GPL19057"
"GSE92239","GPL10999"
"GSE92241","GPL11154"
"GSE92262","GPL18460"
"GSE92272","GPL21103"
"GSE92274","GPL11154"
"GSE92275","GPL11002"
"GSE92276","GPL16791"
"GSE92277","GPL16791"
"GSE92282","GPL13112"
"GSE92293","GPL11154"
"GSE92296","GPL16570"
"GSE92298","GPL13158"
"GSE92301","GPL17021"
"GSE92304","GPL17021"
"GSE92308","GPL17021"
"GSE92316","GPL21290"
"GSE92317","GPL17021"
"GSE92322","GPL11154"
"GSE92323","GPL17021"
"GSE92325","GPL10558"
"GSE92327","GPL10558"
"GSE92331","GPL21810"
"GSE92335","GPL570"
"GSE92336","GPL16570"
"GSE92339","GPL6246"
"GSE92340","GPL20301"
"GSE92341","GPL16791"
"GSE92344","GPL21103"
"GSE92352","GPL18802"
"GSE92355","GPL6244"
"GSE92356","GPL22598"
"GSE92358","GPL1261"
"GSE92361","GPL17021"
"GSE92363","GPL14746"
"GSE92367","GPL6480"
"GSE92368","GPL570"
"GSE92376","GPL13112"
"GSE92377","GPL13112"
"GSE9239","GPL571"
"GSE92395","GPL19057"
"GSE92396","GPL6244"
"GSE92409","GPL20775"
"GSE9241","GPL8300"
"GSE92413","GPL20258"
"GSE92416","GPL16686"
"GSE92428","GPL17692"
"GSE92436","GPL6246"
"GSE92437","GPL6246"
"GSE92439","GPL11202"
"GSE92446","GPL10558"
"GSE92450","GPL17021"
"GSE92453","GPL6480"
"GSE92454","GPL6848"
"GSE92456","GPL18460"
"GSE92457","GPL21103"
"GSE92459","GPL16791"
"GSE92464","GPL19057"
"GSE92465","GPL19057"
"GSE92474","GPL1261"
"GSE92481","GPL14550"
"GSE92494","GPL18573"
"GSE92495","GPL18573"
"GSE92496","GPL15520"
"GSE9250","GPL570"
