"GSE_ID","GPL_ID"
"GSE40567","GPL570"
"GSE40568","GPL570"
"GSE40577","GPL13912"
"GSE40582","GPL6246"
"GSE40584","GPL6244"
"GSE40595","GPL570"
"GSE4060","GPL570"
"GSE40601","GPL6244"
"GSE40606","GPL6887"
"GSE40611","GPL570"
"GSE40613","GPL570"
"GSE40614","GPL6883"
"GSE40618","GPL570"
"GSE40624","GPL570"
"GSE40632","GPL10999"
"GSE40636","GPL570"
"GSE4064","GPL570"
"GSE40643","GPL570"
"GSE40647","GPL1261"
"GSE40652","GPL9250"
"GSE40654","GPL571"
"GSE40655","GPL1261"
"GSE40657","GPL11002"
"GSE40660","GPL1261"
"GSE40663","GPL1261"
"GSE40665","GPL11154"
"GSE40675","GPL6246"
"GSE40676","GPL10558"
"GSE40679","GPL6246"
"GSE4068","GPL339"
"GSE40680","GPL10558"
"GSE40688","GPL9250"
"GSE40694","GPL1261"
"GSE40695","GPL6244"
"GSE40705","GPL16791"
"GSE40706","GPL11532"
"GSE40711","GPL13607"
"GSE40713","GPL1355"
"GSE40714","GPL6246"
"GSE40718","GPL9115"
"GSE40720","GPL6947"
"GSE40725","GPL10558"
"GSE40726","GPL7202"
"GSE40729","GPL6246"
"GSE40732","GPL16025"
"GSE40737","GPL6096"
"GSE40746","GPL6887"
"GSE40749","GPL570"
"GSE40750","GPL570"
"GSE40758","GPL8321"
"GSE40766","GPL10558"
"GSE40776","GPL6480"
"GSE40782","GPL16043"
"GSE40784","GPL11154"
"GSE40821","GPL8321"
"GSE40829","GPL571"
"GSE40839","GPL96"
"GSE40841","GPL10558"
"GSE40852","GPL6885"
"GSE40859","GPL14761"
"GSE40866","GPL6884"
"GSE40868","GPL6887"
"GSE40873","GPL570"
"GSE40879","GPL6887"
"GSE40885","GPL570"
"GSE40887","GPL6244"
"GSE40893","GPL570"
"GSE40929","GPL6244"
"GSE40942","GPL16066"
"GSE40948","GPL11002"
"GSE40960","GPL570"
"GSE40969","GPL13112"
"GSE40977","GPL6885"
"GSE40978","GPL13112"
"GSE40985","GPL570"
"GSE40986","GPL570"
"GSE40987","GPL570"
"GSE40994","GPL6885"
"GSE40995","GPL13112"
"GSE41011","GPL6254"
"GSE41013","GPL6887"
"GSE41019","GPL6884"
"GSE41020","GPL6885"
"GSE41023","GPL14550"
"GSE41030","GPL15950"
"GSE41031","GPL15493"
"GSE41034","GPL4133"
"GSE41036","GPL571"
"GSE41038","GPL6883"
"GSE41040","GPL570"
"GSE41042","GPL6246"
"GSE41049","GPL6244"
"GSE41062","GPL10558"
"GSE4107","GPL570"
"GSE41072","GPL6883"
"GSE41074","GPL10999"
"GSE41075","GPL571"
"GSE41078","GPL571"
"GSE41083","GPL1261"
"GSE41084","GPL1261"
