GSE_ID,GPL_ID
GSE46609,GPL10558
GSE46610,GPL1355
GSE46613,GPL16791
GSE46619,GPL6244
GSE46634,GPL570
GSE46640,GPL17114
GSE46669,GPL17116
GSE4667,GPL96
GSE46670,GPL4133
GSE46671,GPL6947
GSE46680,GPL6887
GSE46684,GPL17120
GSE46685,GPL6887
GSE46687,GPL570
GSE46688,GPL13112
GSE46689,GPL6887
GSE46696,GPL17117
GSE46697,GPL6244
GSE46701,GPL8321
GSE46702,GPL1355
GSE46716,GPL9185
GSE46717,GPL6101
GSE46718,GPL10999
GSE46719,GPL17135
GSE46724,GPL1261
GSE46730,GPL13112
GSE46731,GPL13912
GSE46749,GPL6244
GSE46750,GPL10558
GSE4678,GPL339
GSE46797,GPL1261
GSE46798,GPL10558
GSE46807,GPL13112
GSE46809,GPL13607
GSE46815,GPL13112
GSE46817,GPL10999
GSE46821,GPL6246
GSE46824,GPL6244
GSE46842,GPL570
GSE46846,GPL11154
GSE46860,GPL6246
GSE46864,GPL1355
GSE46866,GPL6246
GSE46869,GPL1261
GSE46871,GPL1261
GSE46873,GPL570
GSE46874,GPL6244
GSE46884,GPL571
GSE46888,GPL6244
GSE46892,GPL1261
GSE46897,GPL10558
GSE46899,GPL10558
GSE46906,GPL6885
GSE46914,GPL570
GSE46922,GPL570
GSE46924,GPL570
GSE46925,GPL570
GSE46929,GPL6246
GSE46931,GPL6104
GSE46932,GPL6102
GSE46933,GPL7202
GSE4694,GPL1261
GSE46942,GPL1261
GSE46944,GPL11002
GSE4695,GPL1261
GSE46953,GPL13112
GSE4696,GPL1261
GSE46960,GPL6244
GSE46973,GPL4133
GSE46976,GPL16570
GSE46981,GPL6885
GSE46985,GPL1261
GSE46994,GPL10558
GSE470,GPL8300
GSE47007,GPL8300
GSE47009,GPL16686
GSE47013,GPL5175
GSE47019,GPL13112
GSE47024,GPL6246
GSE47028,GPL10558
GSE47042,GPL11154
GSE47044,GPL6244
GSE47047,GPL6244
GSE47049,GPL1261
GSE47052,GPL570
GSE47054,GPL6246
GSE47058,GPL11154
GSE47063,GPL6102
GSE4707,GPL1708
GSE47079,GPL570
GSE47081,GPL9250
GSE47084,GPL1261
GSE47087,GPL6244
GSE47104,GPL1261
GSE47116,GPL1261
GSE47117,GPL10999
GSE47124,GPL11002
GSE47140,GPL10558
GSE47146,GPL14550
GSE47147,GPL4133
