GSE_ID,GPL_ID
GSE86947,GPL17021
GSE86949,GPL13112
GSE86955,GPL13112
GSE86956,GPL16791
GSE86958,GPL16791
GSE86962,GPL17021
GSE86963,GPL10332
GSE86976,GPL17021
GSE86984,GPL17930
GSE86986,GPL11154
GSE8699,GPL570
GSE86990,GPL10558
GSE86997,GPL17021
GSE86999,GPL6887
GSE87000,GPL4133
GSE87005,GPL6480
GSE87007,GPL570
GSE87020,GPL15523
GSE87023,GPL6887
GSE87024,GPL6887
GSE87026,GPL6244
GSE87027,GPL17021
GSE87030,GPL16570
GSE87035,GPL16570
GSE8704,GPL1261
GSE87042,GPL11154
GSE87045,GPL14746
GSE87046,GPL21103
GSE87047,GPL17077
GSE87050,GPL13112
GSE87072,GPL570
GSE87073,GPL570
GSE87082,GPL19519
GSE87090,GPL10558
GSE87096,GPL11154
GSE87098,GPL16686
GSE8710,GPL1261
GSE87100,GPL6246
GSE87104,GPL13112
GSE87105,GPL10558
GSE87106,GPL10558
GSE87107,GPL6101
GSE87108,GPL6885
GSE87109,GPL6101
GSE87121,GPL5175
GSE87126,GPL6887
GSE87127,GPL16331
GSE87130,GPL17021
GSE87132,GPL6885
GSE87135,GPL22435
GSE87138,GPL22435
GSE8714,GPL5705
GSE87147,GPL22435
GSE87150,GPL6884
GSE87156,GPL6887
GSE87163,GPL6246
GSE87175,GPL6522
GSE87183,GPL13112
GSE87186,GPL11154
GSE87188,GPL14746
GSE87191,GPL17791
GSE87194,GPL13393
GSE87198,GPL11154
GSE87199,GPL6887
GSE87201,GPL17586
GSE87202,GPL17021
GSE87219,GPL17021
GSE87230,GPL22435
GSE87237,GPL20301
GSE87240,GPL11154
GSE87243,GPL22435
GSE87245,GPL22435
GSE87249,GPL22435
GSE87251,GPL22435
GSE87252,GPL22435
GSE87253,GPL22435
GSE87255,GPL22435
GSE87256,GPL22435
GSE8726,GPL1261
GSE87263,GPL22435
GSE87265,GPL22435
GSE87267,GPL22435
GSE87268,GPL22435
GSE87269,GPL22435
GSE87271,GPL22435
GSE87272,GPL22435
GSE87273,GPL18573
GSE87277,GPL22435
GSE87281,GPL11154
GSE87287,GPL6244
GSE87289,GPL16686
GSE87295,GPL10558
GSE87300,GPL13667
GSE87301,GPL570
GSE87305,GPL6246
GSE87315,GPL13112
GSE87317,GPL1261
GSE87320,GPL16791
GSE87321,GPL17021
GSE87330,GPL1355
