GSE_ID,GPL_ID
GSE17585,GPL96
GSE17594,GPL6848
GSE17596,GPL1708
GSE17598,GPL8990
GSE17613,GPL4885
GSE17614,GPL6422
GSE17636,GPL570
GSE17639,GPL570
GSE17644,GPL4134
GSE17651,GPL1355
GSE17658,GPL4134
GSE17661,GPL1355
GSE17662,GPL6101
GSE17663,GPL4134
GSE17664,GPL6885
GSE17665,GPL6101
GSE17671,GPL3921
GSE17672,GPL3921
GSE17676,GPL6480
GSE17702,GPL6096
GSE17718,GPL570
GSE17719,GPL5811
GSE17723,GPL1261
GSE17731,GPL6246
GSE17737,GPL1261
GSE17745,GPL1261
GSE17753,GPL4133
GSE17757,GPL6244
GSE17760,GPL1261
GSE17763,GPL570
GSE17777,GPL570
GSE17778,GPL5175
GSE17782,GPL1352
GSE17785,GPL570
GSE17793,GPL5175
GSE17807,GPL5811
GSE17812,GPL1261
GSE17817,GPL1261
GSE17820,GPL7363
GSE17822,GPL6947
GSE17827,GPL570
GSE17839,GPL4133
GSE17842,GPL4133
GSE17843,GPL4133
GSE17844,GPL1261
GSE17856,GPL6480
GSE17863,GPL7440
GSE17864,GPL6246
GSE17879,GPL1261
GSE17891,GPL8321
GSE17909,GPL6883
GSE17913,GPL570
GSE17922,GPL6244
GSE17923,GPL1261
GSE17929,GPL341
GSE17948,GPL8300
GSE17955,GPL6103
GSE17967,GPL571
GSE17968,GPL570
GSE17979,GPL6466
GSE17987,GPL570
GSE17992,GPL4133
GSE17995,GPL339
GSE17999,GPL2995
GSE18005,GPL96
GSE1801,GPL96
GSE18010,GPL1261
GSE18014,GPL6104
GSE18015,GPL570
GSE18018,GPL570
GSE18026,GPL96
GSE18027,GPL5175
GSE18035,GPL6884
GSE18043,GPL570
GSE18058,GPL6480
GSE18062,GPL1261
GSE18072,GPL6244
GSE18076,GPL9154
GSE18083,GPL8321
GSE1809,GPL339
GSE18093,GPL6947
GSE18096,GPL570
GSE18099,GPL6947
GSE18108,GPL6246
GSE1811,GPL81
GSE18119,GPL1261
GSE18125,GPL1261
GSE18127,GPL7546
GSE1813,GPL341
GSE18137,GPL2826
GSE18138,GPL4133
GSE18146,GPL570
GSE18148,GPL1261
GSE18150,GPL570
GSE18162,GPL1355
GSE18170,GPL7202
GSE18172,GPL1261
GSE18182,GPL570
GSE18195,GPL570
GSE18198,GPL570
