GSE_ID,GPL_ID
GSE104128,GPL6885
GSE10413,GPL5732
GSE104131,GPL16791
GSE104138,GPL17021
GSE104149,GPL11154
GSE104151,GPL15207
GSE104152,GPL13112
GSE104157,GPL17021
GSE104161,GPL13112
GSE104163,GPL19057
GSE104164,GPL14797
GSE104166,GPL4133
GSE104174,GPL16791
GSE104177,GPL16791
GSE104178,GPL11154
GSE104181,GPL17021
GSE104182,GPL17021
GSE104187,GPL17021
GSE10419,GPL887
GSE104190,GPL21970
GSE104195,GPL20103
GSE104205,GPL19057
GSE104209,GPL18573
GSE104212,GPL10558
GSE104213,GPL13112
GSE104224,GPL6244
GSE104225,GPL16570
GSE104228,GPL20844
GSE104230,GPL20844
GSE104237,GPL10558
GSE104238,GPL17021
GSE104244,GPL13497
GSE104249,GPL6246
GSE104260,GPL570
GSE104264,GPL17021
GSE104270,GPL1261
GSE104273,GPL17930
GSE104275,GPL15207
GSE104280,GPL20301
GSE104285,GPL13112
GSE104288,GPL11154
GSE10429,GPL5732
GSE104291,GPL570
GSE104295,GPL18573
GSE104296,GPL21290
GSE104304,GPL17543
GSE104308,GPL11154
GSE104317,GPL1355
GSE104319,GPL21103
GSE10432,GPL8300
GSE104338,GPL22388
GSE10434,GPL8300
GSE104341,GPL13112
GSE104345,GPL6246
GSE104348,GPL16791
GSE104353,GPL10558
GSE104354,GPL16791
GSE104365,GPL17021
GSE10437,GPL570
GSE104375,GPL1261
GSE10438,GPL96
GSE104383,GPL10558
GSE104400,GPL13112
GSE104415,GPL19057
GSE104416,GPL6885
GSE104417,GPL571
GSE104418,GPL571
GSE104424,GPL13112
GSE104426,GPL1261
GSE10444,GPL570
GSE104447,GPL13112
GSE104448,GPL6247
GSE104449,GPL6247
GSE104453,GPL13112
GSE104458,GPL16791
GSE104461,GPL17021
GSE104463,GPL17021
GSE104478,GPL17021
GSE104490,GPL18573
GSE1045,GPL96
GSE104507,GPL17021
GSE104508,GPL19057
GSE104509,GPL17692
GSE104512,GPL20266
GSE104513,GPL13112
GSE104519,GPL17021
GSE104521,GPL19057
GSE104525,GPL21626
GSE104526,GPL16791
GSE104530,GPL13112
GSE104536,GPL10558
GSE104538,GPL17117
GSE10454,GPL6462
GSE104542,GPL16791
GSE10455,GPL4133
GSE104551,GPL17021
GSE104552,GPL20301
GSE104558,GPL1261
GSE104559,GPL16791
GSE104560,GPL16173
