GSE_ID,GPL_ID
GSE124554,GPL19057
GSE124561,GPL19057
GSE124571,GPL14951
GSE124579,GPL16791
GSE124583,GPL13112
GSE124597,GPL15207
GSE124620,GPL16791
GSE124641,GPL19057
GSE124650,GPL16570
GSE12467,GPL1261
GSE124694,GPL19057
GSE12470,GPL887
GSE124700,GPL10558
GSE124710,GPL17021
GSE124724,GPL13112
GSE124759,GPL16699
GSE124774,GPL21103
GSE124794,GPL19057
GSE124795,GPL1261
GSE124796,GPL1261
GSE124806,GPL5642
GSE124817,GPL16791
GSE124827,GPL17021
GSE12483,GPL1355
GSE124830,GPL19057
GSE12484,GPL96
GSE124868,GPL21103
GSE124872,GPL21103
GSE124876,GPL18460
GSE124882,GPL19057
GSE124917,GPL21185
GSE124932,GPL21103
GSE124947,GPL17586
GSE124949,GPL20301
GSE125012,GPL570
GSE12503,GPL7173
GSE12505,GPL1261
GSE12507,GPL1261
GSE12513,GPL570
GSE125130,GPL16791
GSE12514,GPL5391
GSE125151,GPL17543
GSE12517,GPL96
GSE12518,GPL1261
GSE125182,GPL18573
GSE125196,GPL16791
GSE125197,GPL13112
GSE125203,GPL16791
GSE125204,GPL21103
GSE125211,GPL19057
GSE125233,GPL16570
GSE125234,GPL6244
GSE125237,GPL18480
GSE125308,GPL6246
GSE12531,GPL6480
GSE125317,GPL10558
GSE125329,GPL16686
GSE125349,GPL13667
GSE125350,GPL6246
GSE125352,GPL11154
GSE125362,GPL6480
GSE125370,GPL20301
GSE125383,GPL17021
GSE125407,GPL17077
GSE125408,GPL10558
GSE125424,GPL1261
GSE125429,GPL13607
GSE12543,GPL7031
GSE125470,GPL6885
GSE125472,GPL11154
GSE125480,GPL1261
GSE125486,GPL19057
GSE125489,GPL6887
GSE125498,GPL10558
GSE125522,GPL18573
GSE125526,GPL19057
GSE125531,GPL16570
GSE125539,GPL19057
GSE125543,GPL21185
GSE125546,GPL17021
GSE125560,GPL16686
GSE125562,GPL16686
GSE125563,GPL16686
GSE125588,GPL19057
GSE125602,GPL18573
GSE125642,GPL18573
GSE125667,GPL13112
GSE125685,GPL21493
GSE125686,GPL11154
GSE125702,GPL16570
GSE125745,GPL6887
GSE125746,GPL1261
GSE125775,GPL18573
GSE125779,GPL17586
GSE125784,GPL17021
GSE125793,GPL17021
GSE12580,GPL8321
GSE125829,GPL18573
GSE125830,GPL17586
GSE12585,GPL96
