GSE_ID,GPL_ID
GSE84387,GPL6246
GSE84389,GPL16791
GSE8439,GPL5481
GSE84390,GPL19625
GSE84392,GPL1261
GSE84396,GPL16699
GSE84398,GPL16699
GSE84404,GPL1261
GSE84405,GPL18573
GSE84407,GPL17586
GSE8441,GPL96
GSE84423,GPL11180
GSE84425,GPL16791
GSE84429,GPL6246
GSE84439,GPL16791
GSE84440,GPL15207
GSE84448,GPL13112
GSE84453,GPL11532
GSE84458,GPL19057
GSE84461,GPL11154
GSE84464,GPL6244
GSE84471,GPL11154
GSE84481,GPL17021
GSE84482,GPL16570
GSE84492,GPL17021
GSE84504,GPL18573
GSE84505,GPL1261
GSE84508,GPL11180
GSE84510,GPL11180
GSE84513,GPL6246
GSE84517,GPL13112
GSE84521,GPL11180
GSE84522,GPL11180
GSE84524,GPL14746
GSE84526,GPL17021
GSE84527,GPL16417
GSE84531,GPL20301
GSE84534,GPL19057
GSE84535,GPL13112
GSE84538,GPL21290
GSE84545,GPL18480
GSE84546,GPL13497
GSE84547,GPL18480
GSE84548,GPL18480
GSE84551,GPL16570
GSE84553,GPL17021
GSE84555,GPL16686
GSE84558,GPL16512
GSE84561,GPL6246
GSE84563,GPL15084
GSE84564,GPL6246
GSE84566,GPL6246
GSE84567,GPL6246
GSE84572,GPL6246
GSE84577,GPL11154
GSE84582,GPL15433
GSE84584,GPL16570
GSE84585,GPL14745
GSE84587,GPL6244
GSE84589,GPL16417
GSE84592,GPL13112
GSE84596,GPL22145
GSE84597,GPL570
GSE84598,GPL10558
GSE84599,GPL16699
GSE84603,GPL11154
GSE84609,GPL6246
GSE84610,GPL11154
GSE84616,GPL13497
GSE84617,GPL13497
GSE84620,GPL16791
GSE84626,GPL16699
GSE84631,GPL17301
GSE84636,GPL11154
GSE84638,GPL10558
GSE84639,GPL11154
GSE84643,GPL17021
GSE84650,GPL17400
GSE84651,GPL16331
GSE84652,GPL17077
GSE84653,GPL16570
GSE84661,GPL11154
GSE84665,GPL13112
GSE84666,GPL11154
GSE84673,GPL21061
GSE84675,GPL18573
GSE84682,GPL20775
GSE84684,GPL11154
GSE84688,GPL6244
GSE84694,GPL11154
GSE84697,GPL17303
GSE84699,GPL13112
GSE84704,GPL1355
GSE84705,GPL17021
GSE84707,GPL10558
GSE84709,GPL16570
GSE84712,GPL16791
GSE84714,GPL11154
GSE84724,GPL13112
GSE84730,GPL11154
