"GSE_ID","GPL_ID"
"GSE74977","GPL16791"
"GSE74978","GPL11154"
"GSE74986","GPL6480"
"GSE74990","GPL6244"
"GSE74995","GPL11202"
"GSE74996","GPL570"
"GSE74999","GPL10999"
"GSE75000","GPL13112"
"GSE75003","GPL570"
"GSE75007","GPL10558"
"GSE75011","GPL16791"
"GSE75014","GPL6246"
"GSE7502","GPL2552"
"GSE75023","GPL571"
"GSE75029","GPL16699"
"GSE75035","GPL11154"
"GSE75036","GPL10558"
"GSE75042","GPL11154"
"GSE75049","GPL13112"
"GSE75054","GPL17021"
"GSE75057","GPL6246"
"GSE75059","GPL18573"
"GSE75062","GPL570"
"GSE75064","GPL13112"
"GSE75074","GPL13112"
"GSE75078","GPL570"
"GSE75079","GPL1355"
"GSE7508","GPL570"
"GSE75083","GPL10787"
"GSE75084","GPL571"
"GSE75086","GPL6244"
"GSE75095","GPL14550"
"GSE75107","GPL9250"
"GSE75108","GPL9250"
"GSE75109","GPL9250"
"GSE75110","GPL9250"
"GSE75111","GPL9250"
"GSE75112","GPL6885"
"GSE75114","GPL6885"
"GSE75118","GPL16570"
"GSE75120","GPL10669"
"GSE75123","GPL13912"
"GSE75126","GPL6885"
"GSE75127","GPL570"
"GSE7513","GPL570"
"GSE75138","GPL6246"
"GSE75142","GPL17077"
"GSE75146","GPL16791"
"GSE75147","GPL11154"
"GSE75148","GPL7294"
"GSE7515","GPL570"
"GSE75152","GPL6884"
"GSE75168","GPL18460"
"GSE75171","GPL1261"
"GSE75174","GPL16686"
"GSE75176","GPL19057"
"GSE75181","GPL10558"
"GSE75184","GPL16791"
"GSE75185","GPL17021"
"GSE75187","GPL19057"
"GSE75195","GPL6246"
"GSE75197","GPL10558"
"GSE75205","GPL10558"
"GSE75207","GPL6244"
"GSE75208","GPL16686"
"GSE75215","GPL16791"
"GSE75218","GPL16570"
"GSE75219","GPL17021"
"GSE75224","GPL17586"
"GSE75226","GPL6885"
"GSE75227","GPL6885"
"GSE75230","GPL570"
"GSE75233","GPL21163"
"GSE75265","GPL1261"
"GSE75267","GPL6244"
"GSE75270","GPL20301"
"GSE75275","GPL7294"
"GSE75277","GPL1261"
"GSE75291","GPL16791"
"GSE75294","GPL13381"
"GSE75297","GPL11154"
"GSE75300","GPL9250"
"GSE75306","GPL19057"
"GSE75307","GPL10558"
"GSE75308","GPL10558"
"GSE75311","GPL6244"
"GSE75318","GPL11002"
"GSE75319","GPL16570"
"GSE75320","GPL570"
"GSE75325","GPL16570"
"GSE75333","GPL570"
"GSE75343","GPL571"
"GSE75357","GPL17021"
"GSE75360","GPL10558"
"GSE75362","GPL10558"
"GSE75363","GPL10558"
"GSE75365","GPL19803"
"GSE75373","GPL7202"
"GSE7538","GPL570"
"GSE75380","GPL13497"
