GSE_ID,GPL_ID
GSE8066,GPL570
GSE80660,GPL6096
GSE80663,GPL20988
GSE80664,GPL15103
GSE80671,GPL17021
GSE80673,GPL13112
GSE80678,GPL17021
GSE80681,GPL8321
GSE80688,GPL11154
GSE80689,GPL15207
GSE80695,GPL20115
GSE80708,GPL19057
GSE80716,GPL11154
GSE80719,GPL1261
GSE80721,GPL18694
GSE80729,GPL10558
GSE80732,GPL13112
GSE80739,GPL11180
GSE80741,GPL11154
GSE80745,GPL17021
GSE80752,GPL10558
GSE80753,GPL18573
GSE80755,GPL6885
GSE8077,GPL1355
GSE80774,GPL11154
GSE80776,GPL13112
GSE80787,GPL1261
GSE80802,GPL16791
GSE80803,GPL13112
GSE80804,GPL21493
GSE80809,GPL6246
GSE80819,GPL11154
GSE80825,GPL6887
GSE8087,GPL96
GSE80953,GPL16791
GSE80954,GPL13912
GSE80956,GPL1261
GSE80958,GPL15103
GSE8096,GPL96
GSE80960,GPL13112
GSE80964,GPL17021
GSE80965,GPL17117
GSE80966,GPL8321
GSE80967,GPL14797
GSE80972,GPL17021
GSE80975,GPL1261
GSE80976,GPL17021
GSE80978,GPL1261
GSE80979,GPL11154
GSE80981,GPL6244
GSE80982,GPL6246
GSE80987,GPL10558
GSE80988,GPL16791
GSE80990,GPL13112
GSE80993,GPL13112
GSE80995,GPL10558
GSE81010,GPL6246
GSE81012,GPL16570
GSE8102,GPL5137
GSE81024,GPL4134
GSE81027,GPL4134
GSE8103,GPL5137
GSE81032,GPL9442
GSE81033,GPL6246
GSE81043,GPL16791
GSE81051,GPL16570
GSE81055,GPL17021
GSE81058,GPL4133
GSE81061,GPL14745
GSE81062,GPL11154
GSE81063,GPL11154
GSE81064,GPL10332
GSE81066,GPL17021
GSE81068,GPL13158
GSE81075,GPL6887
GSE81076,GPL16791
GSE81079,GPL11002
GSE81080,GPL11154
GSE81082,GPL13112
GSE81084,GPL15433
GSE81085,GPL6480
GSE81088,GPL15523
GSE81095,GPL13112
GSE81096,GPL6885
GSE81097,GPL17021
GSE81098,GPL16686
GSE81106,GPL20301
GSE81109,GPL13912
GSE81114,GPL18694
GSE81115,GPL17021
GSE81119,GPL6246
GSE81132,GPL6887
GSE81140,GPL17021
GSE81144,GPL18573
GSE81149,GPL13112
GSE81150,GPL6885
GSE81154,GPL16570
GSE81156,GPL570
GSE81157,GPL11154
GSE81163,GPL1261
