GSE_ID,GPL_ID
GSE35118,GPL6244
GSE35125,GPL11202
GSE35126,GPL11154
GSE35133,GPL4133
GSE35136,GPL11202
GSE35148,GPL6885
GSE35160,GPL1261
GSE35164,GPL11180
GSE35165,GPL571
GSE35169,GPL570
GSE35170,GPL570
GSE35179,GPL6480
GSE35186,GPL6480
GSE35192,GPL4134
GSE35196,GPL570
GSE35197,GPL9115
GSE35198,GPL570
GSE35199,GPL570
GSE3521,GPL1390
GSE35211,GPL6947
GSE35215,GPL13912
GSE35244,GPL570
GSE35249,GPL570
GSE35250,GPL570
GSE35257,GPL6887
GSE35259,GPL8321
GSE35261,GPL8950
GSE35265,GPL10558
GSE35269,GPL11202
GSE3527,GPL2987
GSE35270,GPL1355
GSE35272,GPL6244
GSE3528,GPL2987
GSE35283,GPL570
GSE35293,GPL8321
GSE35295,GPL10558
GSE35296,GPL9115
GSE35297,GPL6246
GSE35302,GPL6885
GSE35303,GPL6887
GSE35306,GPL6244
GSE35314,GPL3921
GSE35324,GPL570
GSE35326,GPL13383
GSE35331,GPL570
GSE35334,GPL5642
GSE3534,GPL339
GSE35348,GPL570
GSE3535,GPL891
GSE35351,GPL570
GSE35359,GPL15143
GSE35361,GPL10333
GSE35369,GPL570
GSE35373,GPL570
GSE35374,GPL570
GSE35384,GPL6246
GSE35385,GPL6246
GSE35394,GPL10999
GSE35395,GPL6246
GSE35401,GPL6883
GSE3541,GPL341
GSE35415,GPL1261
GSE35417,GPL6791
GSE35421,GPL6887
GSE35423,GPL2986
GSE35426,GPL570
GSE35432,GPL4134
GSE35433,GPL6947
GSE35434,GPL6947
GSE35435,GPL1261
GSE3544,GPL81
GSE35449,GPL6947
GSE35467,GPL1708
GSE35470,GPL6246
GSE35472,GPL13381
GSE35473,GPL6884
GSE35480,GPL5175
GSE35481,GPL1261
GSE35482,GPL6096
GSE35487,GPL96
GSE35488,GPL14663
GSE35491,GPL10558
GSE35503,GPL570
GSE35510,GPL13112
GSE35511,GPL570
GSE35512,GPL570
GSE35513,GPL6246
GSE35514,GPL6246
GSE35515,GPL6246
GSE35540,GPL10558
GSE35543,GPL1261
GSE35548,GPL6884
GSE35551,GPL570
GSE35553,GPL9250
GSE35558,GPL8321
GSE35559,GPL11202
GSE35561,GPL6244
GSE35571,GPL570
GSE35575,GPL8321
GSE35587,GPL9115
