"GSE_ID","GPL_ID"
"GSE36110","GPL570"
"GSE36111","GPL571"
"GSE36116","GPL6244"
"GSE36131","GPL14550"
"GSE36136","GPL4134"
"GSE36145","GPL6244"
"GSE36150","GPL5175"
"GSE36157","GPL15285"
"GSE36168","GPL6246"
"GSE36172","GPL6480"
"GSE36177","GPL6947"
"GSE36179","GPL571"
"GSE36208","GPL6101"
"GSE36222","GPL570"
"GSE36238","GPL570"
"GSE36255","GPL6884"
"GSE3629","GPL570"
"GSE36297","GPL571"
"GSE36312","GPL4134"
"GSE36314","GPL8300"
"GSE36335","GPL14951"
"GSE36336","GPL1261"
"GSE36337","GPL6246"
"GSE36359","GPL1261"
"GSE36364","GPL6480"
"GSE36372","GPL6947"
"GSE36383","GPL570"
"GSE36389","GPL96"
"GSE36395","GPL15338"
"GSE36399","GPL6867"
"GSE36400","GPL5175"
"GSE36411","GPL10558"
"GSE36412","GPL7202"
"GSE36418","GPL6884"
"GSE36425","GPL6244"
"GSE36431","GPL10558"
"GSE36433","GPL10558"
"GSE36434","GPL6947"
"GSE36435","GPL6096"
"GSE36437","GPL1261"
"GSE36441","GPL570"
"GSE36453","GPL1261"
"GSE36456","GPL8321"
"GSE36473","GPL6096"
"GSE36474","GPL570"
"GSE36478","GPL339"
"GSE36482","GPL6096"
"GSE36484","GPL6887"
"GSE36497","GPL4134"
"GSE36503","GPL6246"
"GSE36505","GPL13381"
"GSE36510","GPL8321"
"GSE36514","GPL11533"
"GSE36525","GPL6246"
"GSE36529","GPL570"
"GSE36530","GPL1261"
"GSE36542","GPL5175"
"GSE36543","GPL6246"
"GSE36547","GPL570"
"GSE36553","GPL6947"
"GSE36563","GPL6480"
"GSE36564","GPL6246"
"GSE36567","GPL9250"
"GSE36569","GPL1261"
"GSE36575","GPL6244"
"GSE36585","GPL13712"
"GSE36586","GPL14550"
"GSE36592","GPL10332"
"GSE36598","GPL570"
"GSE36604","GPL11202"
"GSE36608","GPL6887"
"GSE36610","GPL7363"
"GSE36617","GPL11202"
"GSE36618","GPL1261"
"GSE36622","GPL14550"
"GSE36643","GPL570"
"GSE36648","GPL6244"
"GSE36649","GPL570"
"GSE36654","GPL4133"
"GSE36665","GPL1261"
"GSE36666","GPL570"
"GSE36668","GPL570"
"GSE36671","GPL1355"
"GSE36678","GPL13667"
"GSE36680","GPL10558"
"GSE36683","GPL13158"
"GSE36686","GPL10813"
"GSE36687","GPL1261"
"GSE36688","GPL1261"
"GSE36695","GPL11154"
"GSE36697","GPL11202"
"GSE36716","GPL4134"
"GSE36717","GPL4134"
"GSE36724","GPL6096"
"GSE3674","GPL201"
"GSE36743","GPL14661"
"GSE36765","GPL570"
"GSE36767","GPL570"
"GSE36768","GPL570"
"GSE36775","GPL10558"
