GSE_ID,GPL_ID
GSE113327,GPL14844
GSE113329,GPL17021
GSE11334,GPL1355
GSE113351,GPL17021
GSE113368,GPL13112
GSE113370,GPL11180
GSE113372,GPL16686
GSE11338,GPL2510
GSE113385,GPL17021
GSE11342,GPL96
GSE113422,GPL11154
GSE113424,GPL6480
GSE113427,GPL16686
GSE113439,GPL6244
GSE11344,GPL6096
GSE113440,GPL10558
GSE113469,GPL10558
GSE11348,GPL570
GSE113485,GPL18573
GSE113493,GPL11154
GSE11350,GPL570
GSE113503,GPL1261
GSE113506,GPL16686
GSE113507,GPL16570
GSE113508,GPL16570
GSE113513,GPL15207
GSE113514,GPL15207
GSE113519,GPL20301
GSE11352,GPL570
GSE113526,GPL16570
GSE113543,GPL19057
GSE11355,GPL6823
GSE113551,GPL16686
GSE11356,GPL1261
GSE113568,GPL21273
GSE113573,GPL18573
GSE113585,GPL20301
GSE113588,GPL20301
GSE113594,GPL13112
GSE113599,GPL16570
GSE113609,GPL16791
GSE113613,GPL17117
GSE113623,GPL17400
GSE113624,GPL17400
GSE113625,GPL17692
GSE113627,GPL17021
GSE113628,GPL18573
GSE113641,GPL10333
GSE113645,GPL570
GSE113650,GPL18573
GSE113658,GPL11202
GSE113659,GPL11154
GSE113660,GPL20301
GSE113689,GPL17021
GSE113698,GPL20795
GSE113707,GPL13112
GSE113711,GPL11154
GSE113717,GPL6246
GSE113719,GPL19057
GSE113720,GPL17021
GSE113733,GPL17021
GSE113734,GPL18573
GSE113752,GPL17021
GSE113754,GPL17021
GSE113757,GPL570
GSE113770,GPL9185
GSE113771,GPL570
GSE113797,GPL17543
GSE113803,GPL18573
GSE113804,GPL18573
GSE113807,GPL17021
GSE113808,GPL6885
GSE113809,GPL17586
GSE113811,GPL17021
GSE113819,GPL17586
GSE113827,GPL17021
GSE113828,GPL19271
GSE113830,GPL21103
GSE113843,GPL15523
GSE113848,GPL18573
GSE113855,GPL19057
GSE113860,GPL21185
GSE113861,GPL18573
GSE113864,GPL24247
GSE113874,GPL17021
GSE113885,GPL17021
GSE113889,GPL17692
GSE113900,GPL19057
GSE113902,GPL18573
GSE113907,GPL16791
GSE113914,GPL13112
GSE113919,GPL17021
GSE113924,GPL19057
GSE113925,GPL6246
GSE113927,GPL6246
GSE113933,GPL19057
GSE113941,GPL19057
GSE113945,GPL16686
GSE113951,GPL19057
GSE113954,GPL17021
