GSE_ID,GPL_ID
GSE5825,GPL891
GSE58252,GPL570
GSE58257,GPL13252
GSE58261,GPL17021
GSE58262,GPL1261
GSE58267,GPL14550
GSE58270,GPL10558
GSE58274,GPL6246
GSE58277,GPL1352
GSE58279,GPL6246
GSE58282,GPL9185
GSE58286,GPL13112
GSE58294,GPL570
GSE58295,GPL4133
GSE58302,GPL7294
GSE58303,GPL6885
GSE58308,GPL6885
GSE58310,GPL18573
GSE58312,GPL6244
GSE58313,GPL11002
GSE58316,GPL6947
GSE58317,GPL6885
GSE58318,GPL13112
GSE58326,GPL11154
GSE58339,GPL13112
GSE58345,GPL11154
GSE58348,GPL10558
GSE58349,GPL10558
GSE58355,GPL16951
GSE58357,GPL13112
GSE58363,GPL13112
GSE58364,GPL10558
GSE58365,GPL11154
GSE58368,GPL1261
GSE58371,GPL13112
GSE58372,GPL13112
GSE58375,GPL16791
GSE58379,GPL11154
GSE5838,GPL570
GSE58383,GPL6883
GSE58384,GPL13112
GSE58387,GPL11154
GSE58388,GPL17021
GSE5839,GPL96
GSE58393,GPL6244
GSE58395,GPL8971
GSE58397,GPL4133
GSE58398,GPL13112
GSE58399,GPL6244
GSE58400,GPL6244
GSE58404,GPL1355
GSE58405,GPL18635
GSE58409,GPL17586
GSE5841,GPL1261
GSE58430,GPL14550
GSE58432,GPL18635
GSE58435,GPL570
GSE58453,GPL13112
GSE58456,GPL1355
GSE58461,GPL6244
GSE58463,GPL6887
GSE58470,GPL6947
GSE58473,GPL10332
GSE58474,GPL6244
GSE58475,GPL570
GSE58482,GPL6244
GSE5850,GPL570
GSE58505,GPL1261
GSE58507,GPL11154
GSE58508,GPL10558
GSE58510,GPL13112
GSE58514,GPL18480
GSE58516,GPL6244
GSE5852,GPL1292
GSE58525,GPL570
GSE58539,GPL10558
GSE58542,GPL4133
GSE58545,GPL96
GSE58547,GPL15207
GSE58548,GPL18813
GSE58557,GPL16791
GSE5856,GPL201
GSE58561,GPL14550
GSE58573,GPL570
GSE58574,GPL4133
GSE58575,GPL6247
GSE58576,GPL6247
GSE58577,GPL1261
GSE58586,GPL11154
GSE5859,GPL201
GSE58596,GPL11154
GSE58601,GPL6244
GSE58608,GPL11154
GSE5861,GPL1261
GSE58619,GPL17021
GSE58624,GPL6244
GSE58625,GPL10332
GSE58626,GPL15520
GSE58639,GPL6096
GSE5864,GPL81
