"GSE_ID","GPL_ID"
"GSE38985","GPL6887"
"GSE38995","GPL13912"
"GSE39001","GPL201"
"GSE39002","GPL6947"
"GSE39009","GPL8321"
"GSE39017","GPL5175"
"GSE39021","GPL14550"
"GSE39022","GPL8321"
"GSE39030","GPL1261"
"GSE39035","GPL13607"
"GSE39039","GPL1261"
"GSE39071","GPL570"
"GSE39073","GPL6244"
"GSE39079","GPL10558"
"GSE39082","GPL1261"
"GSE39099","GPL570"
"GSE3910","GPL96"
"GSE39102","GPL571"
"GSE39103","GPL6246"
"GSE3911","GPL96"
"GSE39117","GPL570"
"GSE39119","GPL6543"
"GSE39121","GPL11154"
"GSE39122","GPL15493"
"GSE39127","GPL6884"
"GSE39129","GPL13112"
"GSE39136","GPL571"
"GSE39140","GPL4134"
"GSE3915","GPL339"
"GSE39153","GPL1261"
"GSE39160","GPL13112"
"GSE39167","GPL9052"
"GSE39170","GPL9115"
"GSE39174","GPL14726"
"GSE39177","GPL570"
"GSE39178","GPL570"
"GSE39180","GPL10558"
"GSE39181","GPL6887"
"GSE39182","GPL6480"
"GSE39183","GPL13607"
"GSE39186","GPL570"
"GSE39193","GPL6096"
"GSE39194","GPL6096"
"GSE39195","GPL6096"
"GSE39196","GPL6096"
"GSE39207","GPL13497"
"GSE39221","GPL1261"
"GSE39228","GPL6887"
"GSE39240","GPL13712"
"GSE39251","GPL6887"
"GSE3926","GPL96"
"GSE39260","GPL7202"
"GSE39263","GPL11002"
"GSE39266","GPL5175"
"GSE39267","GPL5175"
"GSE39273","GPL1261"
"GSE39289","GPL6887"
"GSE3929","GPL8300"
"GSE39290","GPL6480"
"GSE39292","GPL10558"
"GSE39294","GPL10558"
"GSE39297","GPL10558"
"GSE39301","GPL6887"
"GSE39318","GPL1261"
"GSE39321","GPL6246"
"GSE39323","GPL13112"
"GSE39326","GPL13938"
"GSE39335","GPL570"
"GSE39340","GPL10558"
"GSE39344","GPL7294"
"GSE39355","GPL1261"
"GSE39356","GPL6480"
"GSE39381","GPL6244"
"GSE39394","GPL570"
"GSE39401","GPL1261"
"GSE39402","GPL1261"
"GSE39406","GPL13112"
"GSE39408","GPL7202"
"GSE39409","GPL570"
"GSE39410","GPL6246"
"GSE39413","GPL1261"
"GSE39438","GPL9250"
"GSE39443","GPL6887"
"GSE39447","GPL10994"
"GSE39452","GPL570"
"GSE39464","GPL5175"
"GSE39469","GPL1261"
"GSE39475","GPL15826"
"GSE39487","GPL6884"
"GSE39491","GPL571"
"GSE39494","GPL6480"
"GSE39500","GPL5175"
"GSE39503","GPL570"
"GSE39504","GPL570"
"GSE39507","GPL8321"
"GSE39508","GPL570"
"GSE39509","GPL13112"
"GSE39513","GPL9250"
"GSE39525","GPL1355"
"GSE39526","GPL10558"
