"GSE_ID","GPL_ID"
"GSE119884","GPL21493"
"GSE119893","GPL18573"
"GSE119913","GPL10558"
"GSE119918","GPL21290"
"GSE119928","GPL1261"
"GSE119935","GPL16570"
"GSE119936","GPL18573"
"GSE119954","GPL18573"
"GSE119955","GPL4135"
"GSE11996","GPL4865"
"GSE119962","GPL19057"
"GSE11997","GPL4865"
"GSE119973","GPL17021"
"GSE119975","GPL17586"
"GSE11998","GPL4865"
"GSE119982","GPL18573"
"GSE119983","GPL18573"
"GSE119995","GPL10558"
"GSE119998","GPL17021"
"GSE12000","GPL3562"
"GSE120008","GPL1261"
"GSE12002","GPL6883"
"GSE120020","GPL1261"
"GSE120027","GPL1261"
"GSE120047","GPL10558"
"GSE12007","GPL1355"
"GSE120073","GPL19057"
"GSE12008","GPL4134"
"GSE120097","GPL17021"
"GSE120103","GPL6480"
"GSE12011","GPL6244"
"GSE120120","GPL16570"
"GSE120121","GPL11180"
"GSE120128","GPL17021"
"GSE120129","GPL570"
"GSE120163","GPL21103"
"GSE120167","GPL23535"
"GSE120173","GPL18480"
"GSE120192","GPL18573"
"GSE120201","GPL11154"
"GSE12021","GPL96"
"GSE120233","GPL18573"
"GSE120241","GPL21273"
"GSE120244","GPL17021"
"GSE120247","GPL13112"
"GSE12025","GPL6103"
"GSE120261","GPL18573"
"GSE12027","GPL96"
"GSE120272","GPL20301"
"GSE120278","GPL21493"
"GSE120287","GPL21103"
"GSE120293","GPL17021"
"GSE120299","GPL16791"
"GSE120306","GPL20301"
"GSE120309","GPL17021"
"GSE120310","GPL17021"
"GSE120328","GPL18573"
"GSE120332","GPL19057"
"GSE120336","GPL17021"
"GSE120337","GPL20301"
"GSE12034","GPL570"
"GSE120343","GPL15207"
"GSE120344","GPL1261"
"GSE120347","GPL16686"
"GSE120348","GPL17400"
"GSE12036","GPL81"
"GSE120367","GPL10558"
"GSE120368","GPL10558"
"GSE120399","GPL17021"
"GSE120400","GPL6887"
"GSE120402","GPL21810"
"GSE120403","GPL20844"
"GSE120429","GPL19057"
"GSE120431","GPL17586"
"GSE120440","GPL13112"
"GSE12045","GPL7031"
"GSE120464","GPL13607"
"GSE120468","GPL16791"
"GSE12047","GPL7032"
"GSE120472","GPL6246"
"GSE120474","GPL17021"
"GSE120477","GPL6246"
"GSE12049","GPL1261"
"GSE120494","GPL1261"
"GSE12050","GPL7034"
"GSE120512","GPL17586"
"GSE120514","GPL17021"
"GSE120546","GPL16570"
"GSE120550","GPL17692"
"GSE120565","GPL22598"
"GSE120567","GPL11154"
"GSE120577","GPL20775"
"GSE120579","GPL20795"
"GSE12059","GPL887"
"GSE120598","GPL17021"
"GSE120613","GPL1261"
"GSE120614","GPL1261"
"GSE120615","GPL1261"
"GSE12064","GPL5175"
"GSE120641","GPL6480"
