"GSE_ID","GPL_ID"
"GSE60556","GPL13112"
"GSE60561","GPL10558"
"GSE60562","GPL10558"
"GSE60564","GPL17077"
"GSE60569","GPL17021"
"GSE60570","GPL11154"
"GSE60580","GPL13693"
"GSE60582","GPL6246"
"GSE60587","GPL13112"
"GSE60590","GPL11154"
"GSE60595","GPL7202"
"GSE60596","GPL6246"
"GSE60597","GPL1261"
"GSE60599","GPL13112"
"GSE60601","GPL570"
"GSE60603","GPL16791"
"GSE60608","GPL17077"
"GSE60614","GPL4134"
"GSE60615","GPL1261"
"GSE60618","GPL10558"
"GSE60620","GPL6246"
"GSE60621","GPL570"
"GSE60630","GPL11154"
"GSE60641","GPL13112"
"GSE60642","GPL13112"
"GSE60646","GPL5175"
"GSE60647","GPL13112"
"GSE60648","GPL13112"
"GSE60652","GPL570"
"GSE60654","GPL19108"
"GSE60659","GPL11002"
"GSE60662","GPL13497"
"GSE60664","GPL11154"
"GSE60670","GPL6246"
"GSE60671","GPL6244"
"GSE60673","GPL13667"
"GSE60675","GPL6480"
"GSE60677","GPL14551"
"GSE60681","GPL6480"
"GSE60683","GPL14550"
"GSE60691","GPL13112"
"GSE60695","GPL10558"
"GSE60699","GPL11002"
"GSE60701","GPL13112"
"GSE60705","GPL10558"
"GSE60706","GPL10558"
"GSE60709","GPL6947"
"GSE60713","GPL10558"
"GSE60721","GPL96"
"GSE60722","GPL570"
"GSE60731","GPL11002"
"GSE60742","GPL6244"
"GSE60744","GPL1261"
"GSE60745","GPL17021"
"GSE60746","GPL1261"
"GSE60748","GPL6887"
"GSE60758","GPL6246"
"GSE60760","GPL17586"
"GSE60765","GPL17077"
"GSE6077","GPL339"
"GSE60770","GPL19123"
"GSE60771","GPL570"
"GSE60772","GPL17543"
"GSE60776","GPL16686"
"GSE60779","GPL11202"
"GSE6078","GPL1261"
"GSE60781","GPL13112"
"GSE60793","GPL11154"
"GSE60795","GPL6244"
"GSE60798","GPL7202"
"GSE60799","GPL7202"
"GSE60800","GPL7202"
"GSE60804","GPL7202"
"GSE60805","GPL6246"
"GSE60807","GPL6480"
"GSE60808","GPL13112"
"GSE60820","GPL19127"
"GSE60827","GPL13112"
"GSE60843","GPL11002"
"GSE60847","GPL17543"
"GSE60868","GPL1261"
"GSE60869","GPL6244"
"GSE60871","GPL16570"
"GSE6088","GPL570"
"GSE60887","GPL16043"
"GSE6089","GPL2872"
"GSE60890","GPL11154"
"GSE60892","GPL5175"
"GSE6090","GPL570"
"GSE60902","GPL11154"
"GSE60903","GPL6887"
"GSE60914","GPL10332"
"GSE60918","GPL13112"
"GSE60921","GPL10332"
"GSE60925","GPL19138"
"GSE60928","GPL16699"
"GSE60932","GPL6246"
"GSE60933","GPL1261"
"GSE60939","GPL11154"
"GSE60941","GPL13112"
