GSE_ID,GPL_ID
GSE118990,GPL20301
GSE118992,GPL10558
GSE119003,GPL10332
GSE119007,GPL20301
GSE119011,GPL13112
GSE119017,GPL17021
GSE119019,GPL10558
GSE119029,GPL19057
GSE11904,GPL571
GSE119040,GPL96
GSE119054,GPL19615
GSE119063,GPL13607
GSE119065,GPL16570
GSE119067,GPL17791
GSE119111,GPL17543
GSE11913,GPL6102
GSE119130,GPL17543
GSE119143,GPL17586
GSE119147,GPL18573
GSE119155,GPL17543
GSE11916,GPL570
GSE119162,GPL17543
GSE119166,GPL17543
GSE119167,GPL17543
GSE119183,GPL17021
GSE119186,GPL6885
GSE119204,GPL20301
GSE119207,GPL16686
GSE119242,GPL6246
GSE119265,GPL18573
GSE119297,GPL17586
GSE119299,GPL17021
GSE119318,GPL17021
GSE119331,GPL20301
GSE119340,GPL17021
GSE119348,GPL13112
GSE119350,GPL16570
GSE119354,GPL21493
GSE119370,GPL16570
GSE119377,GPL16791
GSE119378,GPL18573
GSE119386,GPL10558
GSE119397,GPL16686
GSE119399,GPL19057
GSE119437,GPL1261
GSE119450,GPL20301
GSE119497,GPL20775
GSE119498,GPL17021
GSE119502,GPL17930
GSE119503,GPL17930
GSE11951,GPL570
GSE119515,GPL4133
GSE119517,GPL13112
GSE119531,GPL17021
GSE11954,GPL570
GSE119541,GPL16570
GSE119547,GPL21493
GSE119549,GPL13112
GSE119551,GPL11154
GSE11956,GPL4
GSE119562,GPL18573
GSE119577,GPL6244
GSE119584,GPL18573
GSE119596,GPL17021
GSE119606,GPL21290
GSE119630,GPL19057
GSE119642,GPL6244
GSE119649,GPL1261
GSE119650,GPL6887
GSE119660,GPL13112
GSE11967,GPL5175
GSE119675,GPL17021
GSE119687,GPL6246
GSE119688,GPL16791
GSE119694,GPL17021
GSE119698,GPL20844
GSE119703,GPL17021
GSE119710,GPL19057
GSE119717,GPL10558
GSE119749,GPL16791
GSE11975,GPL1708
GSE119756,GPL17543
GSE119758,GPL10558
GSE119759,GPL10558
GSE119769,GPL13112
GSE119772,GPL17021
GSE119775,GPL13112
GSE119779,GPL19057
GSE119789,GPL21810
GSE119793,GPL17117
GSE119794,GPL11154
GSE119796,GPL17117
GSE119801,GPL17021
GSE11982,GPL1261
GSE119826,GPL17021
GSE119835,GPL18573
GSE119843,GPL10558
GSE11987,GPL1355
GSE119873,GPL17021
GSE119875,GPL24557
